transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,day_of_week,quarter,week_of_year,is_weekend,is_month_start,is_month_end,season
T8924,U028,2024-01-11,expense,education,5861.0,card,PUN,Lunch,2024,1,11,3,1,2,0,0,0,Winter
T3530,U111,2022-08-03,expense,food,7480.0,bank_transfer,BAN,ATM withdrawal,2022,8,3,2,3,31,0,0,0,Summer
T3883,U010,2023-01-26,expense,others,8132.0,upi,bangalore,Grocery shopping,2023,1,26,3,1,4,0,0,0,Winter
T8806,U011,2021-11-13,expense,others,1397.0,cash,hyderabad,Books,2021,11,13,5,4,45,1,0,0,Fall
T13675,U111,2021-12-15,expense,education,4169.0,upi,PUN,misc,2021,12,15,2,4,50,0,0,0,Winter
T2063,U080,2023-10-19,expense,utilities,2572.0,cash,MUM,Electricity bill,2023,10,19,3,4,42,0,0,0,Fall
T11589,U030,2022-11-28,expense,others,330.0,upi,jaipur,,2022,11,28,0,4,48,0,0,0,Fall
T7860,U130,2024-06-10,expense,others,4406.0,upi,BAN,Electricity bill,2024,6,10,0,2,24,0,0,0,Summer
T1504,U131,2024-01-03,expense,others,9862.0,unknown,hyderabad,test,2024,1,3,2,1,1,0,0,0,Winter
T11634,U075,2024-12-29,expense,food,5286.0,card,PUNE,Internet bill,2024,12,29,6,4,52,1,0,0,Winter
T7081,U136,2022-07-17,expense,health,565.0,card,jaipur,Shopping,2022,7,17,6,3,28,1,0,0,Summer
T6937,U053,2022-09-17,expense,others,9147.0,card,PUN,,2022,9,17,5,3,37,1,0,0,Fall
T4548,U090,2022-10-20,expense,others,1920.0,upi,CHENNAI,test,2022,10,20,3,4,42,0,0,0,Fall
T3274,U080,2022-11-07,expense,rent,314.0,bank_transfer,Delhi,Uber ride,2022,11,7,0,4,45,0,0,0,Fall
T13947,U099,2023-08-09,expense,food,6687.0,bank_transfer,chennai,,2023,8,9,2,3,32,0,0,0,Summer
T8153,U094,2023-01-14,expense,travel,230.0,upi,BAN,Movie tickets,2023,1,14,5,1,2,1,0,0,Winter
T1441,U014,2024-11-22,expense,investment,16678.0,upi,CHENNAI,ATM withdrawal,2024,11,22,4,4,47,0,0,0,Fall
T2689,U105,2021-06-16,expense,others,7842.0,upi,pune,,2021,6,16,2,2,24,0,0,0,Summer
T4796,U002,2021-09-30,expense,health,7918.0,card,HYDERABAD,,2021,9,30,3,3,39,0,0,1,Fall
T10548,U111,2022-05-08,expense,food,1789.0,upi,KOLKATA,,2022,5,8,6,2,18,1,0,0,Spring
T8830,U013,2021-04-07,expense,education,2819.0,card,HYD,,2021,4,7,2,2,14,0,0,0,Spring
T5880,U006,2024-07-09,expense,investment,26468.0,card,delhi,,2024,7,9,1,3,28,0,0,0,Summer
T9256,U132,2023-05-20,expense,utilities,7249.0,bank_transfer,Bangalore,test,2023,5,20,5,2,20,1,0,0,Spring
T3409,U062,2021-11-29,expense,utilities,8471.0,cash,mumbai,,2021,11,29,0,4,48,0,0,0,Fall
T2282,U126,2024-07-19,expense,food,217.0,upi,chennai,misc,2024,7,19,4,3,29,0,0,0,Summer
T5912,U120,2021-12-20,expense,travel,2352.0,cash,AHMEDABAD,,2021,12,20,0,4,51,0,0,0,Winter
T9157,U057,2022-02-08,expense,food,361.0,bank_transfer,Bangalore,Lunch,2022,2,8,1,1,6,0,0,0,Winter
T5002,U109,2022-07-19,expense,food,7284.0,card,,Shopping,2022,7,19,1,3,29,0,0,0,Summer
T13961,U150,2022-06-20,expense,utilities,6490.0,cash,PUNE,Doctor consultation,2022,6,20,0,2,25,0,0,0,Summer
T2997,U036,2022-01-06,expense,travel,9335.0,upi,delhi,asdfgh,2022,1,6,3,1,1,0,0,0,Winter
T5832,U025,2023-12-26,expense,others,6027.0,card,BAN,Movie tickets,2023,12,26,1,4,52,0,0,0,Winter
T13452,U036,2024-11-12,expense,investment,25315.0,cash,PUN,Coffee,2024,11,12,1,4,46,0,0,0,Fall
T8890,U031,2021-11-07,expense,others,1618.0,upi,Ahmedabad,Internet bill,2021,11,7,6,4,44,1,0,0,Fall
T9067,U118,2023-10-29,expense,travel,9715.0,upi,chennai,Online course,2023,10,29,6,4,43,1,0,0,Fall
T10048,U054,2024-01-08,expense,others,434.0,bank_transfer,HYD,Books,2024,1,8,0,1,2,0,0,0,Winter
T4448,U022,2023-09-15,expense,food,5310.0,cash,CHE,!!!,2023,9,15,4,3,37,0,0,0,Fall
T13467,U056,2021-07-23,expense,others,3898.0,upi,MUM,,2021,7,23,4,3,29,0,0,0,Summer
T5330,U068,2023-11-11,expense,others,18309.0,upi,AHM,Grocery shopping,2023,11,11,5,4,45,1,0,0,Fall
T9242,U016,2023-11-29,expense,others,13000.0,unknown,LUCKNOW,Doctor consultation,2023,11,29,2,4,48,0,0,0,Fall
T9826,U113,2022-12-29,expense,education,8034.0,bank_transfer,BAN,asdfgh,2022,12,29,3,4,52,0,0,0,Winter
T10857,U034,2024-10-05,expense,others,1124.0,card,,,2024,10,5,5,4,40,1,0,0,Fall
T9866,U082,2022-05-05,expense,others,4406.0,bank_transfer,JAI,Monthly rent payment,2022,5,5,3,2,18,0,0,0,Spring
T12959,U113,2021-06-08,expense,others,5681.0,bank_transfer,kolkata,,2021,6,8,1,2,23,0,0,0,Summer
T0134,U028,2021-12-03,expense,entertainment,7085.0,card,PUN,test,2021,12,3,4,4,48,0,0,0,Winter
T12300,U024,2021-04-21,expense,others,7882.0,upi,MUMBAI,EMI payment,2021,4,21,2,2,16,0,0,0,Spring
T10164,U024,2023-12-16,expense,food,5229.0,cash,Lucknow,Train ticket,2023,12,16,5,4,50,1,0,0,Winter
T3782,U004,2021-11-11,expense,food,5795.0,upi,Kolkata,EMI payment,2021,11,11,3,4,45,0,0,0,Fall
T4300,U123,2022-09-08,expense,entertainment,3432.0,bank_transfer,CHE,Train ticket,2022,9,8,3,3,36,0,0,0,Fall
T4272,U094,2024-05-13,expense,others,6119.0,cash,Delhi,Doctor consultation,2024,5,13,0,2,20,0,0,0,Spring
T8217,U016,2022-07-08,expense,travel,9763.0,cash,LUC,,2022,7,8,4,3,27,0,0,0,Summer
T4758,U051,2022-12-27,expense,savings,4132.0,bank_transfer,BAN,Movie tickets,2022,12,27,1,4,52,0,0,0,Winter
T11414,U025,2022-02-02,expense,food,5289.0,bank_transfer,hyderabad,,2022,2,2,2,1,5,0,0,0,Winter
T3592,U036,2021-08-23,expense,travel,6421.0,bank_transfer,Bangalore,Internet bill,2021,8,23,0,3,34,0,0,0,Summer
T5523,U024,2021-05-16,expense,others,7809.0,cash,AHM,Internet bill,2021,5,16,6,2,19,1,0,0,Spring
T7633,U058,2022-10-06,expense,others,1148.0,bank_transfer,pune,Movie tickets,2022,10,6,3,4,40,0,0,0,Fall
T7870,U094,2022-04-03,income,income,18760.0,upi,,,2022,4,3,6,2,13,1,0,0,Spring
T0235,U093,2021-01-01,expense,utilities,6574.0,unknown,delhi,ATM withdrawal,2021,1,1,4,1,53,0,1,0,Winter
T5118,U073,2023-10-29,expense,food,7685.0,upi,JAI,,2023,10,29,6,4,43,1,0,0,Fall
T4969,U124,2021-10-20,expense,others,1931.0,bank_transfer,AHM,Monthly rent payment,2021,10,20,2,4,42,0,0,0,Fall
T0175,U139,2024-04-22,expense,food,8873.0,card,pune,Uber ride,2024,4,22,0,2,17,0,0,0,Spring
T2221,U080,2024-08-27,expense,others,14545.0,unknown,MUM,Doctor consultation,2024,8,27,1,3,35,0,0,0,Summer
T4020,U138,2024-09-04,expense,food,4028.0,card,Delhi,,2024,9,4,2,3,36,0,0,0,Fall
T12260,U123,2023-06-29,expense,others,534.0,card,LUC,,2023,6,29,3,2,26,0,0,0,Summer
T7226,U057,2021-06-28,expense,others,3562.0,bank_transfer,hyderabad,Petrol,2021,6,28,0,2,26,0,0,0,Summer
T10837,U117,2024-07-31,expense,health,700.0,unknown,Chennai,Coffee,2024,7,31,2,3,31,0,0,1,Summer
T7615,U097,2022-08-27,expense,entertainment,6334.0,cash,chennai,Books,2022,8,27,5,3,34,1,0,0,Summer
T12488,U005,2021-05-18,expense,education,3527.0,cash,Jaipur,Electricity bill,2021,5,18,1,2,20,0,0,0,Spring
T10556,U052,2022-03-06,expense,others,3182.0,bank_transfer,Mumbai,Coffee,2022,3,6,6,1,9,1,0,0,Spring
T6717,U121,2021-09-27,expense,food,3864.0,upi,Ahmedabad,,2021,9,27,0,3,39,0,0,0,Fall
T1482,U102,2023-12-31,expense,savings,9485.0,card,JAIPUR,Grocery shopping,2023,12,31,6,4,52,1,0,1,Winter
T10140,U008,2022-10-08,expense,others,4320.0,card,AHM,,2022,10,8,5,4,40,1,0,0,Fall
T3540,U097,2021-02-15,expense,others,27184.0,unknown,kolkata,Movie tickets,2021,2,15,0,1,7,0,0,0,Winter
T2365,U099,2021-11-26,expense,utilities,378.0,cash,Delhi,,2021,11,26,4,4,47,0,0,0,Fall
T0058,U072,2023-01-29,expense,travel,6118.0,bank_transfer,DEL,,2023,1,29,6,1,4,1,0,0,Winter
T10343,U103,2021-04-18,expense,others,7091.0,cash,DELHI,Fixed deposit,2021,4,18,6,2,15,1,0,0,Spring
T11843,U013,2022-01-16,expense,education,8505.0,upi,AHM,Internet bill,2022,1,16,6,1,2,1,0,0,Winter
T9901,U025,2024-01-21,expense,others,1255.0,unknown,pune,Gym membership,2024,1,21,6,1,3,1,0,0,Winter
T6733,U099,2024-03-02,expense,others,2164.0,upi,JAIPUR,Train ticket,2024,3,2,5,1,9,1,0,0,Spring
T3712,U076,2024-01-18,expense,others,7960.0,unknown,JAIPUR,Restaurant dinner,2024,1,18,3,1,3,0,0,0,Winter
T2294,U109,2022-12-26,expense,food,4651.0,bank_transfer,HYDERABAD,xyz123,2022,12,26,0,4,52,0,0,0,Winter
T5152,U068,2022-03-03,expense,travel,9905.0,cash,DELHI,Restaurant dinner,2022,3,3,3,1,9,0,0,0,Spring
T0873,U110,2022-10-12,income,income,24300.0,cash,BAN,,2022,10,12,2,4,41,0,0,0,Fall
T1192,U022,2024-09-01,expense,others,6997.0,bank_transfer,Mumbai,!!!,2024,9,1,6,3,35,1,1,0,Fall
T11800,U104,2021-10-14,expense,health,6661.0,card,,Uber ride,2021,10,14,3,4,41,0,0,0,Fall
T10446,U073,2022-01-22,expense,others,4223.0,bank_transfer,LUCKNOW,Gym membership,2022,1,22,5,1,3,1,0,0,Winter
T8484,U015,2023-02-07,expense,others,1981.0,upi,CHE,Uber ride,2023,2,7,1,1,6,0,0,0,Winter
T7094,U146,2023-08-23,expense,food,4322.0,cash,jaipur,xyz123,2023,8,23,2,3,34,0,0,0,Summer
T3355,U139,2024-07-29,expense,food,9180.0,unknown,HYD,asdfgh,2024,7,29,0,3,31,0,0,0,Summer
T0317,U025,2021-12-16,expense,food,1856.0,bank_transfer,Lucknow,Fixed deposit,2021,12,16,3,4,50,0,0,0,Winter
T0991,U089,2024-10-04,expense,food,1558.0,bank_transfer,LUC,,2024,10,4,4,4,40,0,0,0,Fall
T3510,U142,2023-04-02,expense,education,6197.0,cash,AHMEDABAD,Gym membership,2023,4,2,6,2,13,1,0,0,Spring
T10139,U029,2024-07-08,expense,rent,23284.0,card,LUCKNOW,Lunch,2024,7,8,0,3,28,0,0,0,Summer
T6756,U087,2023-07-13,expense,rent,4012.0,upi,,,2023,7,13,3,3,28,0,0,0,Summer
T2696,U115,2024-05-13,income,income,15451.0,bank_transfer,Delhi,Grocery shopping,2024,5,13,0,2,20,0,0,0,Spring
T11322,U102,2024-01-16,expense,food,777.0,cash,Kolkata,,2024,1,16,1,1,3,0,0,0,Winter
T1752,U094,2021-03-24,expense,education,9107.0,card,Ahmedabad,Internet bill,2021,3,24,2,1,12,0,0,0,Spring
T2655,U142,2022-03-18,expense,others,1657.0,cash,LUCKNOW,Fixed deposit,2022,3,18,4,1,11,0,0,0,Spring
T3335,U138,2023-09-22,expense,travel,4627.0,bank_transfer,delhi,ATM withdrawal,2023,9,22,4,3,38,0,0,0,Fall
T1101,U074,2023-03-26,expense,rent,4433.0,card,delhi,Monthly rent payment,2023,3,26,6,1,12,1,0,0,Spring
T6099,U112,2022-06-02,expense,food,6492.0,cash,MUM,Coffee,2022,6,2,3,2,22,0,0,0,Summer
T11002,U052,2022-12-09,expense,others,18457.0,upi,PUNE,Uber ride,2022,12,9,4,4,49,0,0,0,Winter
T5460,U076,2024-09-11,expense,health,3459.0,cash,,,2024,9,11,2,3,37,0,0,0,Fall
T5308,U130,2024-04-21,expense,food,2507.0,upi,lucknow,Restaurant dinner,2024,4,21,6,2,16,1,0,0,Spring
T9103,U079,2024-01-20,expense,others,399.0,upi,,Lunch,2024,1,20,5,1,3,1,0,0,Winter
T2012,U037,2024-04-23,expense,others,5405.0,cash,CHENNAI,Monthly rent payment,2024,4,23,1,2,17,0,0,0,Spring
T3648,U125,2022-03-28,expense,food,2242.0,bank_transfer,bangalore,misc,2022,3,28,0,1,13,0,0,0,Spring
T3289,U004,2024-04-19,expense,others,6852.0,upi,Delhi,test,2024,4,19,4,2,16,0,0,0,Spring
T10790,U049,2023-12-29,expense,others,9214.0,unknown,Bangalore,Train ticket,2023,12,29,4,4,52,0,0,0,Winter
T6705,U027,2021-07-07,expense,utilities,1569.0,cash,CHENNAI,Petrol,2021,7,7,2,3,27,0,0,0,Summer
T4492,U017,2021-08-22,expense,rent,9138.0,bank_transfer,AHM,,2021,8,22,6,3,33,1,0,0,Summer
T3758,U025,2021-01-17,expense,others,1125.0,cash,jaipur,,2021,1,17,6,1,2,1,0,0,Winter
T11528,U050,2023-11-23,expense,food,3794.0,bank_transfer,KOLKATA,ATM withdrawal,2023,11,23,3,4,47,0,0,0,Fall
T3842,U126,2021-05-10,expense,others,9186.0,card,HYD,Train ticket,2021,5,10,0,2,19,0,0,0,Spring
T13143,U082,2022-07-08,expense,food,3013.0,unknown,MUM,Train ticket,2022,7,8,4,3,27,0,0,0,Summer
T5534,U091,2022-01-05,expense,food,4425.0,cash,Kolkata,test,2022,1,5,2,1,1,0,0,0,Winter
T12494,U097,2023-01-02,expense,savings,8303.0,unknown,mumbai,Gym membership,2023,1,2,0,1,1,0,0,0,Winter
T8082,U022,2021-01-18,expense,rent,9500.0,bank_transfer,,Internet bill,2021,1,18,0,1,3,0,0,0,Winter
T8347,U002,2024-04-13,expense,travel,9238.0,cash,MUM,Restaurant dinner,2024,4,13,5,2,15,1,0,0,Spring
T12262,U121,2023-10-09,expense,others,1624.0,bank_transfer,bangalore,misc,2023,10,9,0,4,41,0,0,0,Fall
T9613,U089,2024-08-22,expense,utilities,9308.0,upi,DELHI,asdfgh,2024,8,22,3,3,34,0,0,0,Summer
T1039,U005,2021-11-05,expense,food,2898.0,card,KOL,Petrol,2021,11,5,4,4,44,0,0,0,Fall
T5992,U149,2022-06-24,expense,travel,8214.0,cash,mumbai,,2022,6,24,4,2,25,0,0,0,Summer
T8876,U078,2021-07-12,expense,food,4321.0,unknown,bangalore,Internet bill,2021,7,12,0,3,28,0,0,0,Summer
T13567,U014,2024-12-27,expense,others,4619.0,upi,,EMI payment,2024,12,27,4,4,52,0,0,0,Winter
T4888,U106,2022-11-24,expense,food,4250.0,upi,Mumbai,,2022,11,24,3,4,47,0,0,0,Fall
T13256,U112,2021-05-25,expense,food,2878.0,bank_transfer,chennai,,2021,5,25,1,2,21,0,0,0,Spring
T11966,U078,2022-03-30,expense,food,3390.0,card,Ahmedabad,Doctor consultation,2022,3,30,2,1,13,0,0,0,Spring
T8263,U019,2022-07-05,expense,others,7170.0,cash,Delhi,,2022,7,5,1,3,27,0,0,0,Summer
T6157,U030,2024-08-10,expense,others,921.0,upi,mumbai,,2024,8,10,5,3,32,1,0,0,Summer
T1133,U064,2021-01-14,expense,entertainment,5529.0,card,MUMBAI,Gym membership,2021,1,14,3,1,2,0,0,0,Winter
T11819,U046,2021-07-02,expense,others,3502.0,bank_transfer,LUCKNOW,test,2021,7,2,4,3,26,0,0,0,Summer
T6228,U038,2023-06-20,expense,food,7549.0,unknown,LUC,Gym membership,2023,6,20,1,2,25,0,0,0,Summer
T11514,U033,2023-11-16,expense,entertainment,3543.0,bank_transfer,Hyderabad,...,2023,11,16,3,4,46,0,0,0,Fall
T12525,U142,2023-02-25,expense,utilities,2713.0,bank_transfer,CHENNAI,Uber ride,2023,2,25,5,1,8,1,0,0,Winter
T0538,U057,2024-11-17,expense,others,9135.0,bank_transfer,Chennai,Coffee,2024,11,17,6,4,46,1,0,0,Fall
T13270,U117,2022-11-01,expense,food,2424.0,card,PUN,,2022,11,1,1,4,44,0,1,0,Fall
T4820,U043,2022-08-27,expense,others,1206.0,card,ahmedabad,,2022,8,27,5,3,34,1,0,0,Summer
T6014,U046,2023-09-19,expense,travel,1319.0,bank_transfer,,Electricity bill,2023,9,19,1,3,38,0,0,0,Fall
T5483,U091,2023-03-03,expense,others,6173.0,bank_transfer,HYD,Gym membership,2023,3,3,4,1,9,0,0,0,Spring
T4006,U142,2022-02-09,expense,entertainment,7542.0,bank_transfer,MUMBAI,Petrol,2022,2,9,2,1,6,0,0,0,Winter
T10498,U124,2024-08-03,expense,food,4802.0,upi,Jaipur,misc,2024,8,3,5,3,31,1,0,0,Summer
T10867,U112,2024-03-25,expense,education,507.0,bank_transfer,BAN,...,2024,3,25,0,1,13,0,0,0,Spring
T5777,U045,2022-09-19,expense,others,7365.0,cash,hyderabad,Coffee,2022,9,19,0,3,38,0,0,0,Fall
T2734,U088,2024-03-08,expense,rent,27330.0,bank_transfer,BANGALORE,xyz123,2024,3,8,4,1,10,0,0,0,Spring
T7899,U015,2023-05-09,expense,others,12479.0,upi,pune,xyz123,2023,5,9,1,2,19,0,0,0,Spring
T9396,U088,2022-03-30,expense,food,1548.0,cash,Pune,Medicine,2022,3,30,2,1,13,0,0,0,Spring
T2368,U062,2022-03-06,expense,others,5130.0,upi,BAN,Medicine,2022,3,6,6,1,9,1,0,0,Spring
T5245,U100,2024-09-21,expense,others,2722.0,upi,hyderabad,...,2024,9,21,5,3,38,1,0,0,Fall
T0562,U092,2023-05-26,expense,others,21590.0,upi,HYD,Fixed deposit,2023,5,26,4,2,21,0,0,0,Spring
T8986,U082,2023-01-16,expense,entertainment,8343.0,cash,,Online course,2023,1,16,0,1,3,0,0,0,Winter
T13830,U068,2022-12-10,expense,others,16854.0,card,DEL,Monthly rent payment,2022,12,10,5,4,49,1,0,0,Winter
T0914,U009,2024-11-28,expense,others,7801.0,cash,Kolkata,Uber ride,2024,11,28,3,4,48,0,0,0,Fall
T12229,U027,2023-10-09,expense,food,1180.0,upi,HYD,,2023,10,9,0,4,41,0,0,0,Fall
T0113,U018,2021-03-10,expense,others,3345.0,cash,KOLKATA,Gym membership,2021,3,10,2,1,10,0,0,0,Spring
T9786,U107,2024-10-16,expense,utilities,2726.0,cash,pune,!!!,2024,10,16,2,4,42,0,0,0,Fall
T12918,U080,2022-02-08,expense,others,2112.0,card,JAI,Doctor consultation,2022,2,8,1,1,6,0,0,0,Winter
T3990,U145,2023-09-21,expense,savings,8764.0,bank_transfer,MUMBAI,,2023,9,21,3,3,38,0,0,0,Fall
T0918,U016,2024-05-05,expense,others,2086.0,upi,MUM,xyz123,2024,5,5,6,2,18,1,0,0,Spring
T8193,U048,2021-04-25,expense,rent,12794.0,unknown,KOL,Petrol,2021,4,25,6,2,16,1,0,0,Spring
T6271,U002,2023-09-16,expense,utilities,6850.0,bank_transfer,,test,2023,9,16,5,3,37,1,0,0,Fall
T5598,U062,2023-07-06,expense,others,2884.0,bank_transfer,Jaipur,Lunch,2023,7,6,3,3,27,0,0,0,Summer
T1284,U004,2022-11-11,expense,investment,12733.0,cash,PUN,Electricity bill,2022,11,11,4,4,45,0,0,0,Fall
T2277,U058,2021-05-29,expense,travel,3916.0,bank_transfer,hyderabad,xyz123,2021,5,29,5,2,21,1,0,0,Spring
T4116,U022,2022-08-04,expense,savings,6826.0,bank_transfer,MUM,Doctor consultation,2022,8,4,3,3,31,0,0,0,Summer
T1584,U067,2021-12-06,expense,others,3560.0,upi,Chennai,Internet bill,2021,12,6,0,4,49,0,0,0,Winter
T2070,U138,2022-06-22,expense,others,7229.0,bank_transfer,AHMEDABAD,Lunch,2022,6,22,2,2,25,0,0,0,Summer
T3595,U138,2021-09-09,expense,entertainment,575.0,card,delhi,Online course,2021,9,9,3,3,36,0,0,0,Fall
T12970,U105,2022-03-17,expense,others,8162.0,cash,Delhi,asdfgh,2022,3,17,3,1,11,0,0,0,Spring
T12534,U126,2024-02-23,expense,rent,6587.0,bank_transfer,Chennai,Grocery shopping,2024,2,23,4,1,8,0,0,0,Winter
T13943,U022,2021-08-20,expense,education,4650.0,upi,HYDERABAD,...,2021,8,20,4,3,33,0,0,0,Summer
T6782,U015,2021-10-14,expense,others,7185.0,upi,HYD,Online course,2021,10,14,3,4,41,0,0,0,Fall
T10207,U098,2021-05-14,expense,rent,7468.0,unknown,hyderabad,Gym membership,2021,5,14,4,2,19,0,0,0,Spring
T3232,U057,2021-10-20,expense,travel,9420.0,bank_transfer,KOLKATA,Electricity bill,2021,10,20,2,4,42,0,0,0,Fall
T3935,U125,2022-06-17,expense,food,1437.0,bank_transfer,chennai,,2022,6,17,4,2,24,0,0,0,Summer
T12356,U032,2023-05-12,expense,others,741.0,cash,chennai,...,2023,5,12,4,2,19,0,0,0,Spring
T8621,U123,2022-03-05,expense,health,6264.0,bank_transfer,JAI,Petrol,2022,3,5,5,1,9,1,0,0,Spring
T9000,U109,2022-04-17,expense,food,6168.0,card,MUM,Grocery shopping,2022,4,17,6,2,15,1,0,0,Spring
T11368,U086,2021-12-23,expense,utilities,420.0,bank_transfer,Jaipur,Doctor consultation,2021,12,23,3,4,51,0,0,0,Winter
T11921,U103,2022-06-28,expense,rent,7222.0,bank_transfer,jaipur,,2022,6,28,1,2,26,0,0,0,Summer
T8737,U127,2023-10-20,expense,travel,7791.0,cash,hyderabad,ATM withdrawal,2023,10,20,4,4,42,0,0,0,Fall
T8423,U030,2023-07-02,expense,others,2004.0,card,mumbai,Fixed deposit,2023,7,2,6,3,26,1,0,0,Summer
T10467,U069,2023-07-12,expense,food,1144.0,cash,KOL,Shopping,2023,7,12,2,3,28,0,0,0,Summer
T3323,U063,2021-01-27,expense,education,8408.0,card,pune,,2021,1,27,2,1,4,0,0,0,Winter
T1079,U072,2021-04-26,expense,food,4678.0,card,MUM,,2021,4,26,0,2,17,0,0,0,Spring
T9593,U099,2024-10-13,expense,rent,10139.0,unknown,CHENNAI,Petrol,2024,10,13,6,4,41,1,0,0,Fall
T12124,U104,2021-07-24,expense,food,1004.0,cash,LUCKNOW,Restaurant dinner,2021,7,24,5,3,29,1,0,0,Summer
T4324,U130,2022-10-04,expense,education,4621.0,upi,,xyz123,2022,10,4,1,4,40,0,0,0,Fall
T4077,U102,2022-05-10,expense,others,1565.0,bank_transfer,,,2022,5,10,1,2,19,0,0,0,Spring
T1093,U075,2023-04-06,expense,food,4733.0,upi,Mumbai,Monthly rent payment,2023,4,6,3,2,14,0,0,0,Spring
T9755,U027,2022-05-01,expense,health,6162.0,bank_transfer,Pune,Books,2022,5,1,6,2,17,1,1,0,Spring
T11017,U031,2021-11-07,expense,food,5967.0,bank_transfer,,Coffee,2021,11,7,6,4,44,1,0,0,Fall
T12016,U130,2023-05-21,expense,travel,6406.0,cash,DEL,Uber ride,2023,5,21,6,2,20,1,0,0,Spring
T8762,U039,2024-09-21,expense,utilities,2204.0,upi,MUMBAI,Fixed deposit,2024,9,21,5,3,38,1,0,0,Fall
T8858,U122,2021-09-16,expense,others,28650.0,cash,Bangalore,,2021,9,16,3,3,37,0,0,0,Fall
T5903,U081,2023-11-20,expense,rent,502.0,bank_transfer,ahmedabad,Internet bill,2023,11,20,0,4,47,0,0,0,Fall
T11784,U068,2023-04-19,expense,food,4069.0,cash,AHM,Lunch,2023,4,19,2,2,16,0,0,0,Spring
T7879,U072,2023-01-06,expense,rent,6176.0,cash,BAN,Gym membership,2023,1,6,4,1,1,0,0,0,Winter
T13159,U035,2021-11-23,expense,others,5708.0,cash,HYD,Restaurant dinner,2021,11,23,1,4,47,0,0,0,Fall
T3620,U086,2022-12-02,expense,rent,957.0,cash,AHMEDABAD,Electricity bill,2022,12,2,4,4,48,0,0,0,Winter
T5310,U047,2021-06-25,income,income,21967.0,bank_transfer,LUC,Monthly rent payment,2021,6,25,4,2,25,0,0,0,Summer
T3655,U114,2023-02-18,expense,others,4159.0,card,HYDERABAD,,2023,2,18,5,1,7,1,0,0,Winter
T0902,U145,2024-12-19,expense,others,1177.0,cash,LUCKNOW,,2024,12,19,3,4,51,0,0,0,Winter
T1750,U048,2023-10-23,expense,food,1575.0,cash,chennai,Movie tickets,2023,10,23,0,4,43,0,0,0,Fall
T3610,U063,2021-12-27,expense,savings,2782.0,upi,HYD,Gym membership,2021,12,27,0,4,52,0,0,0,Winter
T10557,U077,2023-11-17,expense,travel,3607.0,cash,Delhi,Coffee,2023,11,17,4,4,46,0,0,0,Fall
T4485,U086,2024-02-07,expense,food,2701.0,bank_transfer,HYD,Internet bill,2024,2,7,2,1,6,0,0,0,Winter
T3436,U135,2022-08-01,expense,others,3444.0,upi,DEL,,2022,8,1,0,3,31,0,1,0,Summer
T12361,U038,2021-08-26,expense,entertainment,8667.0,upi,PUN,ATM withdrawal,2021,8,26,3,3,34,0,0,0,Summer
T2749,U117,2022-05-07,expense,food,51.0,unknown,delhi,Shopping,2022,5,7,5,2,18,1,0,0,Spring
T12788,U131,2022-09-14,expense,travel,8740.0,unknown,Kolkata,Electricity bill,2022,9,14,2,3,37,0,0,0,Fall
T10887,U073,2021-01-03,expense,food,5538.0,upi,delhi,,2021,1,3,6,1,53,1,0,0,Winter
T7090,U062,2022-06-18,expense,others,441.0,upi,JAIPUR,Uber ride,2022,6,18,5,2,24,1,0,0,Summer
T7939,U101,2023-11-08,expense,rent,493.0,upi,JAIPUR,ATM withdrawal,2023,11,8,2,4,45,0,0,0,Fall
T0978,U052,2021-03-13,expense,food,8767.0,upi,Pune,Lunch,2021,3,13,5,1,10,1,0,0,Spring
T7524,U147,2022-11-26,expense,others,11452.0,bank_transfer,CHE,,2022,11,26,5,4,47,1,0,0,Fall
T2391,U118,2024-10-14,expense,others,1311.0,bank_transfer,chennai,...,2024,10,14,0,4,42,0,0,0,Fall
T9548,U116,2024-11-21,expense,others,141.0,card,KOL,,2024,11,21,3,4,47,0,0,0,Fall
T4963,U061,2023-10-29,expense,entertainment,9991.0,cash,chennai,,2023,10,29,6,4,43,1,0,0,Fall
T12916,U117,2021-12-23,expense,others,4068.0,card,chennai,,2021,12,23,3,4,51,0,0,0,Winter
T5677,U047,2024-09-07,expense,rent,4862.0,cash,DEL,asdfgh,2024,9,7,5,3,36,1,0,0,Fall
T6393,U015,2021-09-16,expense,others,4828.0,upi,DEL,...,2021,9,16,3,3,37,0,0,0,Fall
T13518,U129,2022-06-22,expense,food,9483.0,cash,AHMEDABAD,,2022,6,22,2,2,25,0,0,0,Summer
T3927,U113,2024-11-01,expense,others,21882.0,upi,mumbai,Petrol,2024,11,1,4,4,44,0,1,0,Fall
T8471,U039,2023-12-11,expense,food,2476.0,bank_transfer,,EMI payment,2023,12,11,0,4,50,0,0,0,Winter
T9171,U149,2021-03-08,expense,rent,596.0,bank_transfer,mumbai,Doctor consultation,2021,3,8,0,1,10,0,0,0,Spring
T2848,U102,2021-02-10,expense,others,1723.0,upi,kolkata,...,2021,2,10,2,1,6,0,0,0,Winter
T10360,U077,2024-01-07,expense,rent,7560.0,card,Mumbai,Lunch,2024,1,7,6,1,1,1,0,0,Winter
T8084,U063,2024-06-22,expense,entertainment,9953.0,card,kolkata,Internet bill,2024,6,22,5,2,25,1,0,0,Summer
