transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T5204,U058,2023-09-12,Expense,Savings,1437.0,Cash,JAIPUR,Train ticket
T6456,U108,2023-11-24,Expense,Rent,4259.0,UPI,MUM,Uber ride
T12627,U039,2023-02-16,Expense,Food,8176.0,UPI,mumbai,Movie tickets
T10921,U080,2021-10-02,Expense,Entertainment,4042.0,Bank Transfer,Pune,Books
T12892,U092,2024-04-09,Expense,Food,2610.0,Cash,LUC,No notes
T3285,U001,2024-07-14,Expense,Utilities,8396.0,Card,CHENNAI,Medicine
T12318,U094,2022-01-06,Expense,Travel,882.0,UPI,BANGALORE,Coffee
T7975,U117,2023-03-04,Income,Freelance,79476.0,Bank Transfer,chennai,No notes
T13866,U008,2021-12-14,Expense,Rent,26709.0,UPI,JAI,Train ticket
T13503,U140,2023-10-18,Expense,Utilities,9910.0,Cash,Mumbai,Petrol
T12704,U123,2022-09-30,Expense,Rent,4125.0,Cash,ahmedabad,Fixed deposit
T13991,U004,2021-12-15,Expense,Travel,2408.0,UPI,Ahmedabad,No notes
T13345,U093,2023-02-06,Expense,Travel,6358.0,Unknown,HYD,Coffee
T1540,U059,2022-12-05,Income,Others,32912.0,Bank Transfer,LUC,No notes
T12746,U044,2023-12-17,Expense,Rent,7834.0,UPI,chennai,Books
T9416,U070,2022-03-16,Expense,Others,8236.0,Cash,AHMEDABAD,misc
T13333,U024,2022-06-02,Expense,Food,4453.0,Cash,PUNE,Gym membership
T13171,U091,2021-12-04,Expense,Others,3775.0,Card,kolkata,Internet bill
T5531,U144,2022-11-08,Expense,Food,9343.0,UPI,DELHI,Petrol
T7003,U085,2021-01-18,Expense,Rent,41499.0,Cash,HYD,Restaurant dinner
T8236,U125,2021-07-09,Expense,Entertainment,8567.0,Card,hyderabad,EMI payment
T12781,U116,2023-12-29,Expense,Education,556.0,Card,Delhi,asdfgh
T6533,U055,2024-11-06,Expense,Food,3133.0,Bank Transfer,HYDERABAD,EMI payment
T2144,U060,2024-03-19,Expense,Food,4885.0,Unknown,chennai,Restaurant dinner
T3056,U126,2024-04-26,Expense,Travel,3356.0,UPI,HYD,No notes
T12546,U123,2024-09-21,Expense,Food,4028.0,UPI,Delhi,Coffee
T0878,U113,2022-08-23,Expense,Others,8542.0,UPI,Delhi,Books
T6901,U097,2022-10-02,Expense,Rent,2815.0,UPI,Ahmedabad,test
T12130,U069,2022-11-24,Expense,Education,9948.0,UPI,DELHI,asdfgh
T13536,U038,2022-05-16,Expense,Entertainment,2027.0,UPI,Hyderabad,No notes
T2121,U075,2023-10-23,Expense,Food,1318.0,Bank Transfer,Mumbai,!!!
T3745,U034,2024-09-21,Expense,Rent,3551.0,UPI,bangalore,No notes
T4313,U129,2021-02-15,Expense,Entertainment,7725.0,Card,PUNE,Grocery shopping
T5194,U147,2022-11-01,Expense,Utilities,7566.0,UPI,HYD,No notes
T4206,U115,2021-07-30,Expense,Utilities,6511.0,Cash,kolkata,Grocery shopping
T7990,U056,2021-03-26,Expense,Food,3307.0,UPI,mumbai,No notes
T1349,U026,2022-05-05,Expense,Others,3125.0,Bank Transfer,HYDERABAD,Restaurant dinner
T10614,U129,2024-08-19,Income,Others,31314.0,Card,Bangalore,No notes
T1450,U146,2021-05-09,Expense,Utilities,280.0,Card,PUN,misc
T1592,U021,2023-10-20,Expense,Travel,3064.0,Bank Transfer,jaipur,No notes
T9514,U085,2021-07-02,Expense,Travel,2717.0,Bank Transfer,delhi,Medicine
T1115,U121,2021-09-04,Expense,Rent,7888.0,Cash,Jaipur,...
T0510,U128,2023-10-06,Expense,Food,8733.0,Cash,chennai,Monthly rent payment
T10060,U076,2023-11-09,Expense,Food,5507.0,Cash,JAI,Electricity bill
T11195,U129,2023-06-03,Expense,Savings,6960.0,Bank Transfer,Kolkata,Movie tickets
T12393,U004,2024-06-17,Expense,Travel,2083.0,Bank Transfer,LUCKNOW,Lunch
T5452,U003,2024-05-09,Expense,Entertainment,6829.0,Card,PUN,Doctor consultation
T2975,U030,2022-10-25,Expense,Food,1131.0,Card,Pune,Train ticket
T4900,U093,2023-03-27,Expense,Food,2147.0,Bank Transfer,MUM,No notes
T3129,U095,2023-10-08,Expense,Rent,40709.0,Cash,AHMEDABAD,Gym membership
T13236,U131,2024-12-15,Expense,Health,8102.0,Bank Transfer,delhi,Uber ride
T10331,U138,2024-05-12,Expense,Entertainment,8867.0,Bank Transfer,Bangalore,Electricity bill
T12006,U022,2021-08-30,Income,Investment,57002.0,Cash,Unknown,Medicine
T11591,U103,2022-02-13,Expense,Travel,2615.0,Card,KOL,EMI payment
T6563,U033,2022-09-11,Expense,Travel,9307.0,UPI,mumbai,Lunch
T5411,U129,2022-01-28,Expense,Food,4240.0,Card,kolkata,Books
T8942,U088,2022-08-21,Expense,Food,6824.0,Card,Pune,test
T5534,U062,2024-10-08,Expense,Food,7480.0,Card,AHM,Uber ride
T4067,U069,2024-11-18,Expense,Entertainment,1807.0,Bank Transfer,CHENNAI,Doctor consultation
T2999,U082,2022-08-28,Expense,Food,1267.0,Unknown,lucknow,No notes
T0542,U135,2024-02-23,Expense,Travel,7009.0,Card,Unknown,No notes
T6258,U121,2022-12-23,Expense,Travel,3930.0,Cash,JAIPUR,No notes
T2736,U022,2024-09-18,Expense,Utilities,5455.0,Bank Transfer,Chennai,Petrol
T11072,U069,2024-02-16,Expense,Food,9091.0,Cash,lucknow,Coffee
T0707,U088,2022-05-29,Expense,Rent,15033.0,Card,Ahmedabad,Monthly rent payment
T8481,U136,2023-06-19,Income,Investment,64871.0,Cash,ahmedabad,Restaurant dinner
T5988,U061,2022-01-27,Expense,Utilities,9649.0,Bank Transfer,kolkata,Coffee
T7184,U131,2024-05-13,Expense,Travel,6755.0,Bank Transfer,MUMBAI,Grocery shopping
T12813,U068,2024-05-09,Expense,Utilities,780.0,Cash,Unknown,No notes
T10392,U106,2024-02-21,Expense,Rent,1780.0,Bank Transfer,AHMEDABAD,No notes
T2407,U145,2022-09-01,Expense,Utilities,5991.0,Card,Unknown,test
T7384,U005,2023-04-12,Expense,Rent,16966.0,Bank Transfer,MUMBAI,No notes
T2360,U045,2022-04-07,Income,Salary,43847.0,Cash,Jaipur,...
T10597,U086,2021-11-23,Expense,Rent,8937.0,Card,hyderabad,Train ticket
T4717,U084,2024-07-04,Income,Salary,41028.0,Card,mumbai,Medicine
T6201,U110,2023-04-11,Expense,Entertainment,8581.0,Bank Transfer,Mumbai,Restaurant dinner
T8011,U126,2023-03-09,Income,Freelance,28322.0,Bank Transfer,jaipur,No notes
T0994,U122,2023-03-02,Expense,Entertainment,4219.0,Cash,kolkata,Doctor consultation
T11473,U099,2022-09-26,Expense,Entertainment,3246.0,Bank Transfer,lucknow,No notes
T7200,U104,2024-03-23,Expense,Travel,2796.0,Cash,Hyderabad,xyz123
T6620,U092,2022-10-25,Expense,Education,7823.0,Cash,Lucknow,Medicine
T1478,U107,2024-04-27,Expense,Food,8030.0,Cash,KOL,misc
T8903,U007,2023-09-24,Income,Investment,978324.0,Card,PUNE,Grocery shopping
T4662,U014,2023-01-01,Expense,Rent,8863.0,UPI,Mumbai,No notes
T5713,U045,2022-12-26,Expense,Entertainment,801.0,Card,Chennai,misc
T7893,U060,2023-10-10,Income,Investment,75940.0,UPI,chennai,asdfgh
T4596,U051,2024-06-25,Expense,Entertainment,8402.0,Bank Transfer,KOL,Train ticket
T10276,U020,2023-03-15,Expense,Food,835.0,Cash,hyderabad,EMI payment
T1807,U020,2024-05-13,Expense,Utilities,7537.0,UPI,AHMEDABAD,No notes
T11543,U090,2021-10-09,Expense,Others,9794.0,Bank Transfer,Lucknow,Internet bill
T6484,U124,2021-07-31,Income,Others,41568.0,UPI,AHMEDABAD,misc
T7649,U119,2022-12-21,Income,Salary,51853.0,Card,Chennai,Coffee
T10363,U009,2022-11-16,Expense,Food,1614.0,Card,JAIPUR,Shopping
T12677,U034,2024-01-20,Expense,Rent,15116.0,Bank Transfer,BANGALORE,Electricity bill
T9130,U141,2021-09-29,Expense,Rent,5804.0,Bank Transfer,kolkata,Online course
T7520,U132,2021-02-21,Expense,Rent,3727.0,Cash,CHE,Medicine
T1726,U032,2021-03-08,Income,Investment,68757.0,Bank Transfer,chennai,Shopping
T5307,U098,2023-03-07,Expense,Education,4717.0,Card,bangalore,Movie tickets
T12114,U043,2023-09-30,Expense,Travel,2592.0,Cash,Jaipur,Petrol
T1908,U124,2022-06-11,Expense,Rent,36747.0,Unknown,Kolkata,No notes
T11391,U106,2023-09-09,Expense,Education,3631.0,Cash,JAIPUR,No notes
T13474,U117,2021-09-24,Expense,Rent,9225.0,Cash,Bangalore,Doctor consultation
T1477,U080,2023-07-14,Expense,Food,960.0,Cash,LUCKNOW,Shopping
T3026,U133,2023-12-30,Expense,Rent,8405.0,Bank Transfer,MUM,...
T5541,U150,2024-10-25,Expense,Savings,7036.0,UPI,Unknown,Uber ride
T4621,U027,2021-10-05,Expense,Education,4118.0,Bank Transfer,CHE,asdfgh
T11459,U148,2021-06-19,Expense,Utilities,7816.0,Card,Kolkata,Restaurant dinner
T1779,U095,2024-08-09,Income,Freelance,53820.0,Card,DEL,Gym membership
T13464,U080,2023-11-29,Expense,Education,9403.0,Bank Transfer,Delhi,...
T4524,U131,2021-07-03,Expense,Rent,5743.0,UPI,ahmedabad,ATM withdrawal
T11429,U041,2022-11-15,Expense,Rent,3790.0,Cash,JAIPUR,Grocery shopping
T3694,U099,2022-06-12,Expense,Food,3678.0,Cash,MUMBAI,EMI payment
T5002,U113,2023-10-03,Expense,Travel,7110.0,Card,PUN,ATM withdrawal
T0787,U096,2023-05-02,Expense,Rent,1672.0,Card,JAI,No notes
T13594,U118,2021-08-08,Expense,Utilities,1916.0,UPI,Delhi,Lunch
T11661,U005,2024-10-13,Expense,Education,7263.0,UPI,PUN,xyz123
T7498,U084,2024-11-16,Expense,Food,4737.0,Bank Transfer,CHENNAI,Coffee
T1183,U069,2024-11-07,Expense,Others,2215.0,Bank Transfer,kolkata,Movie tickets
T11338,U036,2023-11-12,Expense,Travel,8112.0,Bank Transfer,Bangalore,!!!
T1158,U078,2021-10-12,Expense,Food,3511.0,Bank Transfer,Unknown,Books
T6313,U118,2023-02-08,Expense,Utilities,1136.0,UPI,kolkata,Doctor consultation
T7207,U004,2021-06-11,Expense,Rent,23537.0,Cash,delhi,No notes
T1379,U072,2022-03-23,Expense,Rent,4561.0,UPI,Kolkata,No notes
T12716,U114,2021-10-12,Expense,Travel,4280.0,Card,DELHI,Gym membership
T1117,U038,2021-01-10,Expense,Food,4331.0,Card,CHENNAI,Fixed deposit
T11928,U084,2023-09-13,Expense,Travel,6207.0,Cash,LUCKNOW,ATM withdrawal
T0407,U130,2023-07-11,Expense,Travel,6811.0,Cash,delhi,Petrol
T0475,U098,2024-08-30,Expense,Education,8451.0,Bank Transfer,DELHI,Train ticket
T11960,U072,2022-03-31,Income,Investment,335656.0,Bank Transfer,JAI,Electricity bill
T3846,U050,2023-01-05,Expense,Travel,9889.0,UPI,Unknown,Doctor consultation
T10442,U131,2021-10-30,Expense,Travel,8923.0,Cash,bangalore,Internet bill
T0699,U066,2023-07-21,Expense,Rent,18054.0,Bank Transfer,PUN,xyz123
T7363,U046,2023-06-08,Expense,Health,9966.0,Bank Transfer,JAI,...
T4992,U145,2023-09-16,Expense,Travel,9011.0,Card,delhi,Grocery shopping
T12747,U033,2021-09-28,Expense,Health,5420.0,Card,LUC,Grocery shopping
T11250,U145,2024-10-07,Expense,Food,9053.0,UPI,pune,Lunch
T3115,U101,2024-05-12,Expense,Travel,2510.0,Bank Transfer,PUN,Doctor consultation
T10515,U119,2021-05-06,Expense,Food,4562.0,Cash,Bangalore,No notes
T0036,U136,2024-02-02,Expense,Travel,3255.0,Card,AHMEDABAD,Lunch
T10576,U046,2024-03-22,Expense,Education,5995.0,UPI,DEL,No notes
T10470,U003,2022-10-05,Expense,Health,9087.0,Card,Delhi,ATM withdrawal
T11365,U117,2021-10-05,Income,Salary,68725.0,Bank Transfer,BANGALORE,Internet bill
T2914,U131,2021-07-25,Expense,Entertainment,2896.0,UPI,KOL,No notes
T1296,U091,2024-06-12,Expense,Health,7110.0,UPI,PUNE,Doctor consultation
T5624,U140,2022-08-10,Expense,Rent,6319.0,Bank Transfer,DELHI,Train ticket
T0682,U018,2023-04-21,Expense,Food,1356.0,UPI,kolkata,Fixed deposit
T10667,U128,2022-03-23,Expense,Food,3148.0,Bank Transfer,MUMBAI,misc
T10865,U115,2022-01-05,Expense,Rent,8518.0,Cash,delhi,Monthly rent payment
T2387,U006,2021-02-12,Income,Freelance,52179.0,Card,HYD,!!!
T1809,U129,2023-11-11,Expense,Rent,3759.0,Cash,lucknow,test
T3897,U105,2024-07-05,Expense,Food,3130.0,UPI,lucknow,...
T7246,U149,2024-01-19,Expense,Others,3804.0,Card,kolkata,Electricity bill
T13606,U126,2021-12-14,Expense,Utilities,6523.0,UPI,DELHI,Train ticket
T12687,U031,2021-11-06,Expense,Entertainment,840.0,Cash,kolkata,Lunch
T9922,U033,2024-10-13,Expense,Utilities,489.0,Bank Transfer,MUMBAI,Petrol
T8923,U130,2023-04-17,Expense,Utilities,4971.0,Unknown,kolkata,Electricity bill
T11080,U093,2021-11-20,Expense,Travel,2302.0,UPI,Lucknow,ATM withdrawal
T5317,U115,2021-04-03,Expense,Travel,2005.0,Card,CHE,!!!
T8572,U108,2021-07-15,Expense,Utilities,1186.0,Bank Transfer,Bangalore,Lunch
T2083,U109,2023-11-23,Expense,Entertainment,6879.0,UPI,CHE,No notes
T8116,U134,2022-02-10,Expense,Food,903.0,Cash,AHM,Fixed deposit
T10579,U128,2022-01-09,Income,Others,43218.0,UPI,DEL,Shopping
T12335,U106,2021-02-20,Expense,Travel,3157.0,Bank Transfer,Mumbai,xyz123
T6081,U128,2021-10-19,Income,Bonus,435842.0,Cash,HYD,Electricity bill
T12471,U125,2022-07-21,Expense,Rent,116.0,Bank Transfer,LUC,asdfgh
T4267,U004,2024-07-06,Expense,Food,3986.0,UPI,HYDERABAD,Doctor consultation
T11161,U022,2022-12-02,Expense,Rent,4320.0,UPI,bangalore,Movie tickets
T12629,U088,2021-08-09,Expense,Travel,8423.0,Cash,PUN,Books
T1851,U054,2024-11-06,Expense,Education,9541.0,Card,mumbai,Grocery shopping
T6157,U049,2022-07-22,Expense,Food,2862.0,Cash,JAI,Electricity bill
T1731,U086,2021-06-09,Expense,Savings,5502.0,Bank Transfer,Lucknow,Train ticket
T0831,U080,2022-05-31,Income,Investment,30535.0,UPI,CHENNAI,misc
T5653,U147,2021-11-27,Expense,Food,133.0,Cash,kolkata,Internet bill
T2055,U102,2023-06-23,Expense,Savings,1142.0,Bank Transfer,MUM,test
T8854,U092,2023-07-16,Expense,Rent,5875.0,Cash,DEL,Online course
T2600,U052,2024-04-19,Income,Freelance,47197.0,Cash,Mumbai,Lunch
T8831,U104,2022-01-29,Expense,Food,9723.0,Cash,Ahmedabad,Fixed deposit
T11975,U039,2024-03-20,Expense,Travel,7852.0,UPI,mumbai,xyz123
T4760,U084,2021-10-26,Expense,Travel,5427.0,Cash,Mumbai,...
T13273,U064,2021-10-15,Expense,Food,6390.0,UPI,BANGALORE,Uber ride
T13020,U019,2021-04-02,Expense,Travel,9013.0,Cash,BANGALORE,Books
T8912,U096,2022-10-19,Expense,Food,6693.0,UPI,Ahmedabad,Monthly rent payment
T0509,U110,2022-07-25,Expense,Rent,8197.0,UPI,CHE,xyz123
T3022,U092,2024-09-02,Expense,Education,6659.0,Cash,Unknown,...
T5234,U081,2022-05-01,Expense,Rent,32153.0,Bank Transfer,AHM,No notes
T6192,U115,2022-05-23,Expense,Education,6738.0,Cash,Bangalore,Grocery shopping
T0723,U096,2024-03-17,Expense,Rent,27356.0,Bank Transfer,DELHI,Restaurant dinner
T0857,U014,2022-02-24,Expense,Health,7689.0,Card,Unknown,Online course
T1652,U125,2024-07-05,Expense,Utilities,6189.0,Bank Transfer,JAIPUR,Monthly rent payment
T9319,U100,2021-02-15,Income,Others,74183.0,Bank Transfer,HYD,Internet bill
T1881,U014,2023-08-17,Expense,Entertainment,6700.0,Bank Transfer,KOL,test
T2256,U017,2023-11-16,Expense,Food,531.0,Unknown,KOL,ATM withdrawal
T9282,U150,2023-02-20,Expense,Travel,6688.0,Card,Chennai,Monthly rent payment
T11978,U074,2021-01-03,Income,Salary,70569.0,Card,bangalore,Uber ride
T8992,U072,2022-01-20,Expense,Utilities,3143.0,UPI,Hyderabad,No notes
T9854,U035,2024-11-09,Expense,Rent,8721.0,Cash,delhi,Electricity bill
T11512,U037,2023-03-25,Expense,Rent,4841.0,Card,mumbai,Internet bill
T6357,U097,2024-10-18,Expense,Utilities,7928.0,Card,Unknown,Internet bill
T12980,U036,2021-03-21,Expense,Savings,1522.0,Cash,chennai,misc
T5527,U145,2022-02-17,Expense,Food,995.0,Cash,Unknown,EMI payment
T13284,U045,2021-02-19,Expense,Rent,28005.0,Bank Transfer,AHMEDABAD,!!!
T10962,U127,2022-08-25,Expense,Rent,49439.0,Unknown,pune,Medicine
T10431,U117,2022-11-20,Expense,Travel,8510.0,Bank Transfer,KOLKATA,Lunch
T4542,U129,2024-08-15,Income,Salary,23498.0,Cash,HYD,Lunch
T9876,U145,2024-07-02,Expense,Education,7630.0,Cash,Pune,...
T3015,U088,2023-07-06,Expense,Food,4575.0,UPI,Pune,No notes
T8608,U075,2022-05-03,Income,Freelance,50354.0,Cash,lucknow,xyz123
T6193,U103,2023-08-27,Expense,Food,2141.0,Card,ahmedabad,Uber ride
T11717,U068,2024-05-07,Expense,Rent,1475.0,Cash,MUMBAI,Books
T1107,U087,2022-08-12,Income,Salary,65020.0,Bank Transfer,mumbai,No notes
T8278,U007,2021-08-16,Expense,Savings,2204.0,Bank Transfer,Delhi,Books
T7114,U098,2022-01-30,Expense,Rent,5649.0,Cash,MUMBAI,asdfgh
T1285,U092,2023-12-01,Expense,Others,894.0,Bank Transfer,MUMBAI,Online course
T11530,U047,2022-12-14,Expense,Food,3622.0,UPI,Unknown,ATM withdrawal
T2307,U134,2022-07-04,Expense,Travel,7864.0,UPI,Unknown,Coffee
T13840,U009,2022-03-09,Expense,Food,1260.0,Card,PUN,Movie tickets
T8371,U033,2021-04-01,Expense,Rent,3890.0,Cash,bangalore,Electricity bill
T3386,U063,2023-10-03,Expense,Others,8953.0,Card,LUC,asdfgh
T11828,U027,2022-01-21,Expense,Food,1250.0,Cash,hyderabad,Fixed deposit
T5129,U075,2024-02-10,Income,Bonus,38623.0,Cash,Hyderabad,...
T8693,U113,2023-04-11,Expense,Entertainment,2610.0,Cash,AHM,asdfgh
T1911,U075,2021-06-22,Expense,Food,9400.0,Cash,KOL,Train ticket
T5425,U032,2021-02-11,Expense,Entertainment,8085.0,Cash,jaipur,No notes
T7594,U131,2024-09-10,Expense,Savings,6095.0,Bank Transfer,Mumbai,Train ticket
T13101,U110,2023-02-10,Expense,Rent,1938.0,Card,JAI,!!!
T8541,U116,2023-06-05,Expense,Others,6008.0,Bank Transfer,bangalore,ATM withdrawal
T1352,U036,2024-09-29,Expense,Food,1416.0,Bank Transfer,jaipur,Restaurant dinner
T11637,U064,2022-09-02,Expense,Utilities,2138.0,Cash,PUNE,ATM withdrawal
T11178,U004,2023-02-13,Expense,Travel,4330.0,Bank Transfer,ahmedabad,Coffee
T9020,U007,2023-03-30,Expense,Travel,7371.0,Cash,CHE,No notes
T4477,U015,2022-03-06,Expense,Rent,1185.0,UPI,Ahmedabad,test
T12443,U072,2022-06-30,Income,Freelance,14593.0,Cash,Mumbai,EMI payment
T0253,U113,2022-04-22,Expense,Rent,8265.0,UPI,bangalore,Electricity bill
T8959,U097,2024-06-03,Expense,Utilities,4574.0,Cash,AHMEDABAD,Doctor consultation
T3905,U128,2022-02-12,Expense,Food,1242.0,UPI,mumbai,Fixed deposit
T10243,U086,2022-06-24,Income,Freelance,44317.0,UPI,Delhi,Gym membership
T10138,U030,2022-06-06,Expense,Savings,8107.0,Cash,KOL,Uber ride
T10786,U150,2023-05-08,Expense,Food,2159.0,Bank Transfer,PUNE,...
T5673,U107,2021-03-26,Expense,Entertainment,7235.0,Bank Transfer,mumbai,EMI payment
T11941,U145,2022-06-18,Expense,Utilities,3954.0,Unknown,chennai,Electricity bill
T11169,U100,2022-11-05,Expense,Rent,5693.0,Card,MUMBAI,ATM withdrawal
T9525,U092,2023-04-01,Expense,Travel,3178.0,Cash,Mumbai,No notes
T5440,U006,2024-03-30,Expense,Rent,32666.0,Card,delhi,Movie tickets
T9114,U135,2023-07-19,Expense,Food,2474.0,Cash,BAN,Petrol
T6870,U071,2023-05-17,Expense,Food,1200.0,Cash,Ahmedabad,asdfgh
T3919,U014,2022-06-17,Expense,Food,1838.0,Card,Pune,test
T13597,U095,2023-06-11,Expense,Utilities,4076.0,Cash,pune,Books
T0081,U121,2023-03-04,Expense,Others,5749.0,UPI,Unknown,Train ticket
T2297,U145,2021-09-08,Expense,Food,1571.0,Cash,PUN,No notes
T0394,U059,2022-04-04,Income,Salary,29815.0,Cash,Ahmedabad,No notes
T8418,U134,2023-09-20,Expense,Travel,999999999.0,UPI,AHMEDABAD,No notes
T3930,U040,2023-09-18,Expense,Rent,5541.0,UPI,CHENNAI,Restaurant dinner
T4747,U120,2024-05-30,Expense,Rent,1639.0,Bank Transfer,Mumbai,Monthly rent payment
T13851,U067,2021-08-05,Expense,Savings,3262.0,Bank Transfer,JAIPUR,test
T12455,U125,2021-04-26,Expense,Education,1738.0,Cash,JAIPUR,...
T2872,U086,2022-02-25,Expense,Utilities,3754.0,Cash,Lucknow,Electricity bill
T12417,U070,2021-05-15,Expense,Travel,5604.0,Bank Transfer,CHE,xyz123
T0842,U092,2023-05-31,Expense,Utilities,8050.0,Card,KOLKATA,Uber ride
T1236,U056,2022-11-06,Expense,Rent,636.0,Card,kolkata,Coffee
T3066,U110,2021-10-07,Expense,Rent,101.0,Bank Transfer,Ahmedabad,Lunch
T8613,U128,2022-05-06,Expense,Health,8945.0,UPI,jaipur,No notes
T5983,U035,2022-10-29,Expense,Travel,1709.0,UPI,ahmedabad,Gym membership
T6738,U034,2022-07-28,Expense,Travel,2842.0,Bank Transfer,Bangalore,xyz123
T11588,U003,2022-03-20,Expense,Travel,8443.0,UPI,Mumbai,Electricity bill
T2032,U142,2023-03-01,Income,Freelance,57584.0,Bank Transfer,Mumbai,No notes
T6516,U088,2021-02-12,Expense,Food,8764.0,Card,pune,Electricity bill
T6579,U058,2024-02-19,Expense,Travel,9234.0,Card,AHMEDABAD,Restaurant dinner
T8974,U101,2021-01-27,Expense,Education,6894.0,Cash,MUMBAI,Books
T9783,U091,2022-07-26,Expense,Rent,7273.0,Cash,hyderabad,Shopping
T13342,U075,2023-04-15,Expense,Education,8795.0,Cash,MUMBAI,Electricity bill
T6729,U114,2022-06-17,Expense,Entertainment,8822.0,Bank Transfer,Chennai,Lunch
T2924,U150,2023-01-08,Expense,Food,1697.0,Cash,kolkata,Grocery shopping
T5340,U112,2022-07-01,Expense,Education,9846.0,Cash,HYDERABAD,Gym membership
T3638,U005,2022-09-04,Expense,Food,3489.0,Card,Bangalore,Petrol
T1662,U072,2023-06-02,Expense,Rent,37482.0,UPI,Unknown,No notes
T7012,U141,2023-07-23,Expense,Rent,4733.0,Unknown,PUN,ATM withdrawal
T13029,U087,2022-01-12,Expense,Entertainment,7550.0,UPI,KOLKATA,xyz123
T11299,U038,2022-10-18,Expense,Food,7468.0,Cash,DEL,xyz123
T7538,U072,2021-12-08,Income,Others,75601.0,Cash,CHENNAI,Internet bill
T8496,U069,2021-12-18,Expense,Food,1379.0,UPI,Lucknow,Movie tickets
T6158,U049,2021-11-02,Income,Investment,60074.0,Cash,Hyderabad,Petrol
T0010,U081,2024-03-20,Expense,Rent,5421.0,UPI,DELHI,Internet bill
T11434,U137,2024-05-05,Expense,Entertainment,5452.0,Cash,DELHI,Lunch
T1095,U022,2024-01-27,Income,Salary,77508.0,Bank Transfer,CHE,asdfgh
T2104,U057,2024-11-20,Expense,Food,2946.0,Bank Transfer,HYD,No notes
T11868,U023,2024-01-08,Expense,Rent,22725.0,UPI,Hyderabad,Books
T4354,U131,2022-10-10,Income,Others,45451.0,Card,HYD,Gym membership
T12877,U063,2021-08-09,Expense,Food,3616.0,Bank Transfer,LUCKNOW,misc
T10055,U129,2022-08-23,Expense,Rent,6861.0,UPI,Ahmedabad,Movie tickets
T0503,U047,2021-02-13,Income,Bonus,65888.0,Bank Transfer,Bangalore,Grocery shopping
T8893,U077,2024-04-17,Expense,Entertainment,3091.0,Cash,Delhi,test
T13454,U095,2023-04-27,Expense,Others,896.0,Cash,kolkata,Coffee
T8550,U028,2022-11-02,Income,Investment,73222.0,Card,mumbai,asdfgh
T13224,U104,2023-05-14,Expense,Entertainment,601.0,Bank Transfer,DEL,Coffee
T11269,U048,2022-07-06,Expense,Food,6940.0,Card,PUN,Gym membership
T5797,U026,2023-08-17,Expense,Food,2748.0,Cash,hyderabad,ATM withdrawal
T13771,U018,2022-11-10,Expense,Travel,9372.0,UPI,LUCKNOW,!!!
T11370,U061,2021-10-26,Expense,Travel,8231.0,Cash,LUCKNOW,Fixed deposit
T8846,U120,2022-09-19,Income,Salary,67978.0,Card,Ahmedabad,Gym membership
T12421,U126,2022-07-28,Expense,Food,129.0,Cash,Mumbai,EMI payment
T4174,U022,2024-07-04,Expense,Entertainment,8304.0,Card,JAIPUR,Medicine
T1144,U041,2022-12-19,Expense,Savings,5013.0,UPI,delhi,Petrol
T3567,U021,2021-09-29,Expense,Travel,1029.0,UPI,BAN,Shopping
T4622,U047,2022-12-17,Expense,Food,3123.0,Cash,Chennai,EMI payment
T11496,U047,2022-06-13,Expense,Rent,4522.0,Card,Lucknow,Uber ride
T7781,U116,2021-10-13,Expense,Education,2662.0,UPI,AHMEDABAD,misc
T9091,U059,2023-05-08,Expense,Rent,1646.0,Cash,Kolkata,Doctor consultation
T0770,U126,2023-12-10,Expense,Travel,3466.0,Bank Transfer,chennai,Books
T8538,U147,2022-12-08,Expense,Rent,37714.0,Card,BAN,Books
T6707,U059,2022-11-11,Expense,Utilities,8191.0,Bank Transfer,AHM,No notes
T12383,U040,2023-11-25,Income,Investment,22841.0,Cash,mumbai,!!!
T9347,U017,2022-09-12,Expense,Education,8324.0,Bank Transfer,Unknown,Online course
T4773,U118,2022-05-19,Expense,Health,392.0,Card,Jaipur,...
T0397,U063,2023-12-21,Expense,Travel,7616.0,Cash,Mumbai,Doctor consultation
T7965,U069,2023-12-23,Income,Investment,67693.0,Cash,pune,...
T8075,U087,2024-08-11,Expense,Rent,2970.0,Cash,mumbai,Electricity bill
T2847,U132,2022-09-23,Expense,Rent,5434.0,Cash,delhi,!!!
